DataID,DataGenAlgo,Sample_size,nclass,GenRandomState,nInfo,nFeature,nRedun,nRep,nCluster,classSep,nNusiance,expression,pthreshold,Col-Map,covariance matrix,y regression,y probabilities,train-testSplit,Shuf,SplitRandomState,X_train,Y_train,X_test,Y_test
hTTEM5utsTSaGxtXXC8vPw, make_classification,2000,2,1,10,16,4,2,1,1,,,,,,,,0.2,False,42,"[[-5.92174608 -0.49084474  2.57822525  5.01397917]
 [-4.23482437  3.29479056  5.91079    -5.89988157]
 [ 4.73868165 -3.96231778 -2.64286172 -2.20864869]
 ...
 [ 3.38049975  6.61236728 -2.58447073 -2.69649339]
 [-9.94645095  1.54173562 -2.66837438 -2.14685427]
 [ 5.53776076 -3.23051507 -2.08537302 -1.2989922 ]]",[ 1 -1 -1 ... -1 -1 -1],"[[  3.37711437  -7.69676679  -3.9836213   -1.95340825]
 [  1.83145019  -6.32561946   1.40601582   2.72301951]
 [ -4.68727941  -6.62463411   2.47596916   2.63512419]
 ...
 [  1.84873473   0.48885953   3.83212775  -6.99034803]
 [  1.85805676  -5.96861117  -0.67284615  -1.14126414]
 [-12.73617944   1.25424636   3.18829524   5.90610067]]","[-1 -1 -1 -1 -1 -1 -1  1  1  1 -1 -1 -1  1  1  1 -1 -1 -1  1  1 -1  1 -1
  1  1  1  1 -1 -1  1  1  1  1 -1 -1  1 -1  1  1  1 -1  1  1 -1  1  1  1
  1 -1 -1 -1 -1  1 -1 -1 -1 -1 -1 -1  1 -1 -1  1  1 -1  1 -1  1  1 -1 -1
 -1 -1  1  1  1 -1 -1 -1 -1  1  1 -1  1 -1 -1 -1  1  1  1  1  1 -1  1  1
  1 -1 -1 -1 -1 -1  1  1 -1 -1  1  1 -1 -1  1 -1  1 -1 -1 -1 -1 -1 -1  1
 -1 -1  1 -1  1 -1  1  1 -1 -1 -1  1 -1 -1  1  1 -1  1  1  1  1  1  1  1
 -1 -1  1  1  1  1  1 -1 -1  1  1  1 -1  1  1  1 -1  1  1 -1  1 -1  1  1
 -1  1  1  1 -1  1  1 -1  1  1  1 -1  1 -1  1 -1 -1  1 -1  1 -1  1  1  1
 -1  1  1  1  1  1  1 -1 -1 -1 -1  1 -1  1 -1  1 -1 -1 -1  1 -1 -1  1 -1
 -1  1  1 -1  1  1 -1 -1  1 -1 -1  1 -1  1 -1 -1 -1  1 -1  1 -1  1 -1  1
 -1  1 -1 -1 -1 -1  1  1 -1  1  1  1 -1 -1 -1 -1 -1  1 -1  1 -1 -1  1  1
 -1 -1 -1 -1  1  1 -1  1 -1 -1 -1 -1 -1 -1 -1 -1  1 -1  1 -1  1  1  1  1
  1 -1 -1  1  1  1 -1 -1  1 -1 -1 -1  1 -1 -1 -1 -1  1  1  1 -1 -1 -1  1
 -1  1 -1  1  1  1 -1 -1 -1 -1  1 -1  1  1 -1 -1  1 -1  1 -1  1 -1 -1 -1
 -1 -1  1 -1  1  1  1 -1  1  1  1  1  1 -1  1 -1 -1  1 -1 -1 -1  1  1  1
 -1 -1  1  1 -1  1 -1 -1  1  1 -1  1  1  1 -1  1  1 -1  1  1 -1  1 -1  1
 -1  1  1 -1  1 -1 -1  1  1 -1 -1 -1  1  1 -1 -1]"
DataID,DataGenAlgo,Sample_size,nclass,GenRandomState,nInfo,nFeature,nRedun,nRep,nCluster,classSep,nNusiance,expression,pthreshold,Col-Map,covariance matrix,y regression,y probabilities,train-testSplit,Shuf,SplitRandomState,X_train,Y_train,X_test,Y_test
5RxtzQermHTkeeGdrSq2xZ, make_classification,2000,2,1,10,16,4,2,1,1,,,,,,,,0.2,False,42,"[[-5.92174608 -0.49084474  2.57822525  5.01397917]
 [-4.23482437  3.29479056  5.91079    -5.89988157]
 [ 4.73868165 -3.96231778 -2.64286172 -2.20864869]
 ...
 [ 3.38049975  6.61236728 -2.58447073 -2.69649339]
 [-9.94645095  1.54173562 -2.66837438 -2.14685427]
 [ 5.53776076 -3.23051507 -2.08537302 -1.2989922 ]]",[ 1 -1 -1 ... -1 -1 -1],"[[  3.37711437  -7.69676679  -3.9836213   -1.95340825]
 [  1.83145019  -6.32561946   1.40601582   2.72301951]
 [ -4.68727941  -6.62463411   2.47596916   2.63512419]
 ...
 [  1.84873473   0.48885953   3.83212775  -6.99034803]
 [  1.85805676  -5.96861117  -0.67284615  -1.14126414]
 [-12.73617944   1.25424636   3.18829524   5.90610067]]","[-1 -1 -1 -1 -1 -1 -1  1  1  1 -1 -1 -1  1  1  1 -1 -1 -1  1  1 -1  1 -1
  1  1  1  1 -1 -1  1  1  1  1 -1 -1  1 -1  1  1  1 -1  1  1 -1  1  1  1
  1 -1 -1 -1 -1  1 -1 -1 -1 -1 -1 -1  1 -1 -1  1  1 -1  1 -1  1  1 -1 -1
 -1 -1  1  1  1 -1 -1 -1 -1  1  1 -1  1 -1 -1 -1  1  1  1  1  1 -1  1  1
  1 -1 -1 -1 -1 -1  1  1 -1 -1  1  1 -1 -1  1 -1  1 -1 -1 -1 -1 -1 -1  1
 -1 -1  1 -1  1 -1  1  1 -1 -1 -1  1 -1 -1  1  1 -1  1  1  1  1  1  1  1
 -1 -1  1  1  1  1  1 -1 -1  1  1  1 -1  1  1  1 -1  1  1 -1  1 -1  1  1
 -1  1  1  1 -1  1  1 -1  1  1  1 -1  1 -1  1 -1 -1  1 -1  1 -1  1  1  1
 -1  1  1  1  1  1  1 -1 -1 -1 -1  1 -1  1 -1  1 -1 -1 -1  1 -1 -1  1 -1
 -1  1  1 -1  1  1 -1 -1  1 -1 -1  1 -1  1 -1 -1 -1  1 -1  1 -1  1 -1  1
 -1  1 -1 -1 -1 -1  1  1 -1  1  1  1 -1 -1 -1 -1 -1  1 -1  1 -1 -1  1  1
 -1 -1 -1 -1  1  1 -1  1 -1 -1 -1 -1 -1 -1 -1 -1  1 -1  1 -1  1  1  1  1
  1 -1 -1  1  1  1 -1 -1  1 -1 -1 -1  1 -1 -1 -1 -1  1  1  1 -1 -1 -1  1
 -1  1 -1  1  1  1 -1 -1 -1 -1  1 -1  1  1 -1 -1  1 -1  1 -1  1 -1 -1 -1
 -1 -1  1 -1  1  1  1 -1  1  1  1  1  1 -1  1 -1 -1  1 -1 -1 -1  1  1  1
 -1 -1  1  1 -1  1 -1 -1  1  1 -1  1  1  1 -1  1  1 -1  1  1 -1  1 -1  1
 -1  1  1 -1  1 -1 -1  1  1 -1 -1 -1  1  1 -1 -1]"
DataID,DataGenAlgo,Sample_size,nclass,GenRandomState,nInfo,nFeature,nRedun,nRep,nCluster,classSep,nNusiance,expression,pthreshold,Col-Map,covariance matrix,y regression,y probabilities,train-testSplit,Shuf,SplitRandomState,X_train,Y_train,X_test,Y_test
RiTgZsKrNViCCURPzEzmDi, make_classification,2000,2,1,10,16,4,2,1,1,,,,,,,,0.2,False,42,"[[-5.92174608 -0.49084474  2.57822525  5.01397917]
 [-4.23482437  3.29479056  5.91079    -5.89988157]
 [ 4.73868165 -3.96231778 -2.64286172 -2.20864869]
 ...
 [ 3.38049975  6.61236728 -2.58447073 -2.69649339]
 [-9.94645095  1.54173562 -2.66837438 -2.14685427]
 [ 5.53776076 -3.23051507 -2.08537302 -1.2989922 ]]",[ 1 -1 -1 ... -1 -1 -1],"[[  3.37711437  -7.69676679  -3.9836213   -1.95340825]
 [  1.83145019  -6.32561946   1.40601582   2.72301951]
 [ -4.68727941  -6.62463411   2.47596916   2.63512419]
 ...
 [  1.84873473   0.48885953   3.83212775  -6.99034803]
 [  1.85805676  -5.96861117  -0.67284615  -1.14126414]
 [-12.73617944   1.25424636   3.18829524   5.90610067]]","[-1 -1 -1 -1 -1 -1 -1  1  1  1 -1 -1 -1  1  1  1 -1 -1 -1  1  1 -1  1 -1
  1  1  1  1 -1 -1  1  1  1  1 -1 -1  1 -1  1  1  1 -1  1  1 -1  1  1  1
  1 -1 -1 -1 -1  1 -1 -1 -1 -1 -1 -1  1 -1 -1  1  1 -1  1 -1  1  1 -1 -1
 -1 -1  1  1  1 -1 -1 -1 -1  1  1 -1  1 -1 -1 -1  1  1  1  1  1 -1  1  1
  1 -1 -1 -1 -1 -1  1  1 -1 -1  1  1 -1 -1  1 -1  1 -1 -1 -1 -1 -1 -1  1
 -1 -1  1 -1  1 -1  1  1 -1 -1 -1  1 -1 -1  1  1 -1  1  1  1  1  1  1  1
 -1 -1  1  1  1  1  1 -1 -1  1  1  1 -1  1  1  1 -1  1  1 -1  1 -1  1  1
 -1  1  1  1 -1  1  1 -1  1  1  1 -1  1 -1  1 -1 -1  1 -1  1 -1  1  1  1
 -1  1  1  1  1  1  1 -1 -1 -1 -1  1 -1  1 -1  1 -1 -1 -1  1 -1 -1  1 -1
 -1  1  1 -1  1  1 -1 -1  1 -1 -1  1 -1  1 -1 -1 -1  1 -1  1 -1  1 -1  1
 -1  1 -1 -1 -1 -1  1  1 -1  1  1  1 -1 -1 -1 -1 -1  1 -1  1 -1 -1  1  1
 -1 -1 -1 -1  1  1 -1  1 -1 -1 -1 -1 -1 -1 -1 -1  1 -1  1 -1  1  1  1  1
  1 -1 -1  1  1  1 -1 -1  1 -1 -1 -1  1 -1 -1 -1 -1  1  1  1 -1 -1 -1  1
 -1  1 -1  1  1  1 -1 -1 -1 -1  1 -1  1  1 -1 -1  1 -1  1 -1  1 -1 -1 -1
 -1 -1  1 -1  1  1  1 -1  1  1  1  1  1 -1  1 -1 -1  1 -1 -1 -1  1  1  1
 -1 -1  1  1 -1  1 -1 -1  1  1 -1  1  1  1 -1  1  1 -1  1  1 -1  1 -1  1
 -1  1  1 -1  1 -1 -1  1  1 -1 -1 -1  1  1 -1 -1]"
DataID,DataGenAlgo,Sample_size,nclass,GenRandomState,nInfo,nFeature,nRedun,nRep,nCluster,classSep,nNusiance,expression,pthreshold,Col-Map,covariance matrix,y regression,y probabilities,train-testSplit,Shuf,SplitRandomState,X_train,Y_train,X_test,Y_test
RcFsMoXry2RwEiGXtCDmjj, make_classification,2000,2,1,10,16,4,2,1,1,,,,,,,,0.2,False,42,"[[-5.92174608 -0.49084474  2.57822525  5.01397917]
 [-4.23482437  3.29479056  5.91079    -5.89988157]
 [ 4.73868165 -3.96231778 -2.64286172 -2.20864869]
 ...
 [ 3.38049975  6.61236728 -2.58447073 -2.69649339]
 [-9.94645095  1.54173562 -2.66837438 -2.14685427]
 [ 5.53776076 -3.23051507 -2.08537302 -1.2989922 ]]",[ 1 -1 -1 ... -1 -1 -1],"[[  3.37711437  -7.69676679  -3.9836213   -1.95340825]
 [  1.83145019  -6.32561946   1.40601582   2.72301951]
 [ -4.68727941  -6.62463411   2.47596916   2.63512419]
 ...
 [  1.84873473   0.48885953   3.83212775  -6.99034803]
 [  1.85805676  -5.96861117  -0.67284615  -1.14126414]
 [-12.73617944   1.25424636   3.18829524   5.90610067]]","[-1 -1 -1 -1 -1 -1 -1  1  1  1 -1 -1 -1  1  1  1 -1 -1 -1  1  1 -1  1 -1
  1  1  1  1 -1 -1  1  1  1  1 -1 -1  1 -1  1  1  1 -1  1  1 -1  1  1  1
  1 -1 -1 -1 -1  1 -1 -1 -1 -1 -1 -1  1 -1 -1  1  1 -1  1 -1  1  1 -1 -1
 -1 -1  1  1  1 -1 -1 -1 -1  1  1 -1  1 -1 -1 -1  1  1  1  1  1 -1  1  1
  1 -1 -1 -1 -1 -1  1  1 -1 -1  1  1 -1 -1  1 -1  1 -1 -1 -1 -1 -1 -1  1
 -1 -1  1 -1  1 -1  1  1 -1 -1 -1  1 -1 -1  1  1 -1  1  1  1  1  1  1  1
 -1 -1  1  1  1  1  1 -1 -1  1  1  1 -1  1  1  1 -1  1  1 -1  1 -1  1  1
 -1  1  1  1 -1  1  1 -1  1  1  1 -1  1 -1  1 -1 -1  1 -1  1 -1  1  1  1
 -1  1  1  1  1  1  1 -1 -1 -1 -1  1 -1  1 -1  1 -1 -1 -1  1 -1 -1  1 -1
 -1  1  1 -1  1  1 -1 -1  1 -1 -1  1 -1  1 -1 -1 -1  1 -1  1 -1  1 -1  1
 -1  1 -1 -1 -1 -1  1  1 -1  1  1  1 -1 -1 -1 -1 -1  1 -1  1 -1 -1  1  1
 -1 -1 -1 -1  1  1 -1  1 -1 -1 -1 -1 -1 -1 -1 -1  1 -1  1 -1  1  1  1  1
  1 -1 -1  1  1  1 -1 -1  1 -1 -1 -1  1 -1 -1 -1 -1  1  1  1 -1 -1 -1  1
 -1  1 -1  1  1  1 -1 -1 -1 -1  1 -1  1  1 -1 -1  1 -1  1 -1  1 -1 -1 -1
 -1 -1  1 -1  1  1  1 -1  1  1  1  1  1 -1  1 -1 -1  1 -1 -1 -1  1  1  1
 -1 -1  1  1 -1  1 -1 -1  1  1 -1  1  1  1 -1  1  1 -1  1  1 -1  1 -1  1
 -1  1  1 -1  1 -1 -1  1  1 -1 -1 -1  1  1 -1 -1]"
DataID,DataGenAlgo,Sample_size,nclass,GenRandomState,nInfo,nFeature,nRedun,nRep,nCluster,classSep,nNusiance,expression,pthreshold,Col-Map,covariance matrix,y regression,y probabilities,train-testSplit,Shuf,SplitRandomState,X_train,Y_train,X_test,Y_test
DyKnR67uvEaVRZdcxcWD4c, make_classification,2000,2,1,10,16,4,2,1,1,,,,,,,,0.2,False,42,"[[-5.92174608 -0.49084474  2.57822525  5.01397917]
 [-4.23482437  3.29479056  5.91079    -5.89988157]
 [ 4.73868165 -3.96231778 -2.64286172 -2.20864869]
 ...
 [ 3.38049975  6.61236728 -2.58447073 -2.69649339]
 [-9.94645095  1.54173562 -2.66837438 -2.14685427]
 [ 5.53776076 -3.23051507 -2.08537302 -1.2989922 ]]",[ 1 -1 -1 ... -1 -1 -1],"[[  3.37711437  -7.69676679  -3.9836213   -1.95340825]
 [  1.83145019  -6.32561946   1.40601582   2.72301951]
 [ -4.68727941  -6.62463411   2.47596916   2.63512419]
 ...
 [  1.84873473   0.48885953   3.83212775  -6.99034803]
 [  1.85805676  -5.96861117  -0.67284615  -1.14126414]
 [-12.73617944   1.25424636   3.18829524   5.90610067]]","[-1 -1 -1 -1 -1 -1 -1  1  1  1 -1 -1 -1  1  1  1 -1 -1 -1  1  1 -1  1 -1
  1  1  1  1 -1 -1  1  1  1  1 -1 -1  1 -1  1  1  1 -1  1  1 -1  1  1  1
  1 -1 -1 -1 -1  1 -1 -1 -1 -1 -1 -1  1 -1 -1  1  1 -1  1 -1  1  1 -1 -1
 -1 -1  1  1  1 -1 -1 -1 -1  1  1 -1  1 -1 -1 -1  1  1  1  1  1 -1  1  1
  1 -1 -1 -1 -1 -1  1  1 -1 -1  1  1 -1 -1  1 -1  1 -1 -1 -1 -1 -1 -1  1
 -1 -1  1 -1  1 -1  1  1 -1 -1 -1  1 -1 -1  1  1 -1  1  1  1  1  1  1  1
 -1 -1  1  1  1  1  1 -1 -1  1  1  1 -1  1  1  1 -1  1  1 -1  1 -1  1  1
 -1  1  1  1 -1  1  1 -1  1  1  1 -1  1 -1  1 -1 -1  1 -1  1 -1  1  1  1
 -1  1  1  1  1  1  1 -1 -1 -1 -1  1 -1  1 -1  1 -1 -1 -1  1 -1 -1  1 -1
 -1  1  1 -1  1  1 -1 -1  1 -1 -1  1 -1  1 -1 -1 -1  1 -1  1 -1  1 -1  1
 -1  1 -1 -1 -1 -1  1  1 -1  1  1  1 -1 -1 -1 -1 -1  1 -1  1 -1 -1  1  1
 -1 -1 -1 -1  1  1 -1  1 -1 -1 -1 -1 -1 -1 -1 -1  1 -1  1 -1  1  1  1  1
  1 -1 -1  1  1  1 -1 -1  1 -1 -1 -1  1 -1 -1 -1 -1  1  1  1 -1 -1 -1  1
 -1  1 -1  1  1  1 -1 -1 -1 -1  1 -1  1  1 -1 -1  1 -1  1 -1  1 -1 -1 -1
 -1 -1  1 -1  1  1  1 -1  1  1  1  1  1 -1  1 -1 -1  1 -1 -1 -1  1  1  1
 -1 -1  1  1 -1  1 -1 -1  1  1 -1  1  1  1 -1  1  1 -1  1  1 -1  1 -1  1
 -1  1  1 -1  1 -1 -1  1  1 -1 -1 -1  1  1 -1 -1]"
DataID,DataGenAlgo,Sample_size,nclass,GenRandomState,nInfo,nFeature,nRedun,nRep,nCluster,classSep,nNusiance,expression,pthreshold,Col-Map,covariance matrix,y regression,y probabilities,train-testSplit,Shuf,SplitRandomState,X_train,Y_train,X_test,Y_test
dVDzTw4guBCqvuAa4kfVC7, make_classification,2000,2,1,10,16,4,2,1,1,,,,,,,,0.2,False,42,"[[-5.92174608 -0.49084474  2.57822525  5.01397917]
 [-4.23482437  3.29479056  5.91079    -5.89988157]
 [ 4.73868165 -3.96231778 -2.64286172 -2.20864869]
 ...
 [ 3.38049975  6.61236728 -2.58447073 -2.69649339]
 [-9.94645095  1.54173562 -2.66837438 -2.14685427]
 [ 5.53776076 -3.23051507 -2.08537302 -1.2989922 ]]",[ 1 -1 -1 ... -1 -1 -1],"[[  3.37711437  -7.69676679  -3.9836213   -1.95340825]
 [  1.83145019  -6.32561946   1.40601582   2.72301951]
 [ -4.68727941  -6.62463411   2.47596916   2.63512419]
 ...
 [  1.84873473   0.48885953   3.83212775  -6.99034803]
 [  1.85805676  -5.96861117  -0.67284615  -1.14126414]
 [-12.73617944   1.25424636   3.18829524   5.90610067]]","[-1 -1 -1 -1 -1 -1 -1  1  1  1 -1 -1 -1  1  1  1 -1 -1 -1  1  1 -1  1 -1
  1  1  1  1 -1 -1  1  1  1  1 -1 -1  1 -1  1  1  1 -1  1  1 -1  1  1  1
  1 -1 -1 -1 -1  1 -1 -1 -1 -1 -1 -1  1 -1 -1  1  1 -1  1 -1  1  1 -1 -1
 -1 -1  1  1  1 -1 -1 -1 -1  1  1 -1  1 -1 -1 -1  1  1  1  1  1 -1  1  1
  1 -1 -1 -1 -1 -1  1  1 -1 -1  1  1 -1 -1  1 -1  1 -1 -1 -1 -1 -1 -1  1
 -1 -1  1 -1  1 -1  1  1 -1 -1 -1  1 -1 -1  1  1 -1  1  1  1  1  1  1  1
 -1 -1  1  1  1  1  1 -1 -1  1  1  1 -1  1  1  1 -1  1  1 -1  1 -1  1  1
 -1  1  1  1 -1  1  1 -1  1  1  1 -1  1 -1  1 -1 -1  1 -1  1 -1  1  1  1
 -1  1  1  1  1  1  1 -1 -1 -1 -1  1 -1  1 -1  1 -1 -1 -1  1 -1 -1  1 -1
 -1  1  1 -1  1  1 -1 -1  1 -1 -1  1 -1  1 -1 -1 -1  1 -1  1 -1  1 -1  1
 -1  1 -1 -1 -1 -1  1  1 -1  1  1  1 -1 -1 -1 -1 -1  1 -1  1 -1 -1  1  1
 -1 -1 -1 -1  1  1 -1  1 -1 -1 -1 -1 -1 -1 -1 -1  1 -1  1 -1  1  1  1  1
  1 -1 -1  1  1  1 -1 -1  1 -1 -1 -1  1 -1 -1 -1 -1  1  1  1 -1 -1 -1  1
 -1  1 -1  1  1  1 -1 -1 -1 -1  1 -1  1  1 -1 -1  1 -1  1 -1  1 -1 -1 -1
 -1 -1  1 -1  1  1  1 -1  1  1  1  1  1 -1  1 -1 -1  1 -1 -1 -1  1  1  1
 -1 -1  1  1 -1  1 -1 -1  1  1 -1  1  1  1 -1  1  1 -1  1  1 -1  1 -1  1
 -1  1  1 -1  1 -1 -1  1  1 -1 -1 -1  1  1 -1 -1]"
DataID,DataGenAlgo,Sample_size,nclass,GenRandomState,nInfo,nFeature,nRedun,nRep,nCluster,classSep,nNusiance,expression,pthreshold,Col-Map,covariance matrix,y regression,y probabilities,train-testSplit,Shuf,SplitRandomState,X_train,Y_train,X_test,Y_test
254FjaXdLkFgUTW4W2bB6s, make_classification,2000,2,1,10,16,4,2,1,1,,,,,,,,0.2,False,42,"[[-5.92174608 -0.49084474  2.57822525  5.01397917]
 [-4.23482437  3.29479056  5.91079    -5.89988157]
 [ 4.73868165 -3.96231778 -2.64286172 -2.20864869]
 ...
 [ 3.38049975  6.61236728 -2.58447073 -2.69649339]
 [-9.94645095  1.54173562 -2.66837438 -2.14685427]
 [ 5.53776076 -3.23051507 -2.08537302 -1.2989922 ]]",[ 1 -1 -1 ... -1 -1 -1],"[[  3.37711437  -7.69676679  -3.9836213   -1.95340825]
 [  1.83145019  -6.32561946   1.40601582   2.72301951]
 [ -4.68727941  -6.62463411   2.47596916   2.63512419]
 ...
 [  1.84873473   0.48885953   3.83212775  -6.99034803]
 [  1.85805676  -5.96861117  -0.67284615  -1.14126414]
 [-12.73617944   1.25424636   3.18829524   5.90610067]]","[-1 -1 -1 -1 -1 -1 -1  1  1  1 -1 -1 -1  1  1  1 -1 -1 -1  1  1 -1  1 -1
  1  1  1  1 -1 -1  1  1  1  1 -1 -1  1 -1  1  1  1 -1  1  1 -1  1  1  1
  1 -1 -1 -1 -1  1 -1 -1 -1 -1 -1 -1  1 -1 -1  1  1 -1  1 -1  1  1 -1 -1
 -1 -1  1  1  1 -1 -1 -1 -1  1  1 -1  1 -1 -1 -1  1  1  1  1  1 -1  1  1
  1 -1 -1 -1 -1 -1  1  1 -1 -1  1  1 -1 -1  1 -1  1 -1 -1 -1 -1 -1 -1  1
 -1 -1  1 -1  1 -1  1  1 -1 -1 -1  1 -1 -1  1  1 -1  1  1  1  1  1  1  1
 -1 -1  1  1  1  1  1 -1 -1  1  1  1 -1  1  1  1 -1  1  1 -1  1 -1  1  1
 -1  1  1  1 -1  1  1 -1  1  1  1 -1  1 -1  1 -1 -1  1 -1  1 -1  1  1  1
 -1  1  1  1  1  1  1 -1 -1 -1 -1  1 -1  1 -1  1 -1 -1 -1  1 -1 -1  1 -1
 -1  1  1 -1  1  1 -1 -1  1 -1 -1  1 -1  1 -1 -1 -1  1 -1  1 -1  1 -1  1
 -1  1 -1 -1 -1 -1  1  1 -1  1  1  1 -1 -1 -1 -1 -1  1 -1  1 -1 -1  1  1
 -1 -1 -1 -1  1  1 -1  1 -1 -1 -1 -1 -1 -1 -1 -1  1 -1  1 -1  1  1  1  1
  1 -1 -1  1  1  1 -1 -1  1 -1 -1 -1  1 -1 -1 -1 -1  1  1  1 -1 -1 -1  1
 -1  1 -1  1  1  1 -1 -1 -1 -1  1 -1  1  1 -1 -1  1 -1  1 -1  1 -1 -1 -1
 -1 -1  1 -1  1  1  1 -1  1  1  1  1  1 -1  1 -1 -1  1 -1 -1 -1  1  1  1
 -1 -1  1  1 -1  1 -1 -1  1  1 -1  1  1  1 -1  1  1 -1  1  1 -1  1 -1  1
 -1  1  1 -1  1 -1 -1  1  1 -1 -1 -1  1  1 -1 -1]"
DataID,DataGenAlgo,Sample_size,nclass,GenRandomState,nInfo,nFeature,nRedun,nRep,nCluster,classSep,nNusiance,expression,pthreshold,Col-Map,covariance matrix,y regression,y probabilities,train-testSplit,Shuf,SplitRandomState,X_train,Y_train,X_test,Y_test
LrCFuaToaUMx8fyMWNEcWr, make_classification,2000,2,1,10,16,4,2,1,1,,,,,,,,0.2,False,42,"[[-5.92174608 -0.49084474  2.57822525  5.01397917]
 [-4.23482437  3.29479056  5.91079    -5.89988157]
 [ 4.73868165 -3.96231778 -2.64286172 -2.20864869]
 ...
 [ 3.38049975  6.61236728 -2.58447073 -2.69649339]
 [-9.94645095  1.54173562 -2.66837438 -2.14685427]
 [ 5.53776076 -3.23051507 -2.08537302 -1.2989922 ]]",[ 1 -1 -1 ... -1 -1 -1],"[[  3.37711437  -7.69676679  -3.9836213   -1.95340825]
 [  1.83145019  -6.32561946   1.40601582   2.72301951]
 [ -4.68727941  -6.62463411   2.47596916   2.63512419]
 ...
 [  1.84873473   0.48885953   3.83212775  -6.99034803]
 [  1.85805676  -5.96861117  -0.67284615  -1.14126414]
 [-12.73617944   1.25424636   3.18829524   5.90610067]]","[-1 -1 -1 -1 -1 -1 -1  1  1  1 -1 -1 -1  1  1  1 -1 -1 -1  1  1 -1  1 -1
  1  1  1  1 -1 -1  1  1  1  1 -1 -1  1 -1  1  1  1 -1  1  1 -1  1  1  1
  1 -1 -1 -1 -1  1 -1 -1 -1 -1 -1 -1  1 -1 -1  1  1 -1  1 -1  1  1 -1 -1
 -1 -1  1  1  1 -1 -1 -1 -1  1  1 -1  1 -1 -1 -1  1  1  1  1  1 -1  1  1
  1 -1 -1 -1 -1 -1  1  1 -1 -1  1  1 -1 -1  1 -1  1 -1 -1 -1 -1 -1 -1  1
 -1 -1  1 -1  1 -1  1  1 -1 -1 -1  1 -1 -1  1  1 -1  1  1  1  1  1  1  1
 -1 -1  1  1  1  1  1 -1 -1  1  1  1 -1  1  1  1 -1  1  1 -1  1 -1  1  1
 -1  1  1  1 -1  1  1 -1  1  1  1 -1  1 -1  1 -1 -1  1 -1  1 -1  1  1  1
 -1  1  1  1  1  1  1 -1 -1 -1 -1  1 -1  1 -1  1 -1 -1 -1  1 -1 -1  1 -1
 -1  1  1 -1  1  1 -1 -1  1 -1 -1  1 -1  1 -1 -1 -1  1 -1  1 -1  1 -1  1
 -1  1 -1 -1 -1 -1  1  1 -1  1  1  1 -1 -1 -1 -1 -1  1 -1  1 -1 -1  1  1
 -1 -1 -1 -1  1  1 -1  1 -1 -1 -1 -1 -1 -1 -1 -1  1 -1  1 -1  1  1  1  1
  1 -1 -1  1  1  1 -1 -1  1 -1 -1 -1  1 -1 -1 -1 -1  1  1  1 -1 -1 -1  1
 -1  1 -1  1  1  1 -1 -1 -1 -1  1 -1  1  1 -1 -1  1 -1  1 -1  1 -1 -1 -1
 -1 -1  1 -1  1  1  1 -1  1  1  1  1  1 -1  1 -1 -1  1 -1 -1 -1  1  1  1
 -1 -1  1  1 -1  1 -1 -1  1  1 -1  1  1  1 -1  1  1 -1  1  1 -1  1 -1  1
 -1  1  1 -1  1 -1 -1  1  1 -1 -1 -1  1  1 -1 -1]"
DataID,DataGenAlgo,Sample_size,nclass,GenRandomState,nInfo,nFeature,nRedun,nRep,nCluster,classSep,nNusiance,expression,pthreshold,Col-Map,covariance matrix,y regression,y probabilities,train-testSplit,Shuf,SplitRandomState,X_train,Y_train,X_test,Y_test
